city,state,time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,shortwave_radiation_sum
Fresno,CA,2023-12-15,9.4,18.2,1.9,0.0,10.5,9.56
Fresno,CA,2023-12-16,10.4,19.8,2.6,0.0,9.6,10.44
Fresno,CA,2023-12-17,10.9,19.3,5.0,0.0,9.3,6.98
Fresno,CA,2023-12-18,13.1,17.7,9.6,13.0,15.8,5.52
Fresno,CA,2023-12-19,14.1,17.1,12.6,5.0,23.0,6.3
Fresno,CA,2023-12-20,13.5,17.9,11.4,6.0,13.5,4.68
Fresno,CA,2023-12-21,12.0,15.5,9.3,2.1,11.2,5.6
Fresno,CA,2023-12-22,10.9,14.0,8.0,0.0,10.7,4.74
Fresno,CA,2023-12-23,10.0,15.0,7.1,0.0,10.9,6.97
Fresno,CA,2023-12-24,8.5,13.8,5.5,0.0,10.1,8.33
Fresno,CA,2023-12-25,8.8,12.8,5.0,0.0,8.7,7.72
Fresno,CA,2023-12-26,9.5,14.9,5.3,0.0,7.4,7.82
Fresno,CA,2023-12-27,11.2,16.3,6.9,0.0,15.0,7.51
Fresno,CA,2023-12-28,11.9,17.7,7.9,0.0,9.6,9.59
Fresno,CA,2023-12-29,12.2,18.8,7.3,0.0,12.7,8.35
Fresno,CA,2023-12-30,10.8,12.9,7.3,25.2,11.1,3.09
Fresno,CA,2023-12-31,9.9,14.1,5.8,0.0,9.9,6.59
Sacramento,CA,2023-01-01,10.4,14.9,8.0,0.1,27.9,9.88
Sacramento,CA,2023-01-02,6.3,9.0,3.1,11.5,17.3,2.75
Sacramento,CA,2023-01-03,7.1,11.9,5.0,0.5,12.6,4.36
Sacramento,CA,2023-01-04,10.5,16.8,4.5,16.9,42.9,1.41
Sacramento,CA,2023-01-05,11.0,13.3,7.8,34.8,27.8,1.47
Sacramento,CA,2023-01-06,10.1,14.7,7.1,0.1,14.5,6.63
Sacramento,CA,2023-01-07,11.2,14.6,9.4,9.2,41.1,2.13
Sacramento,CA,2023-01-08,11.9,15.3,9.6,23.4,45.4,7.69
Sacramento,CA,2023-01-09,12.2,15.8,7.4,38.0,40.3,4.74
Sacramento,CA,2023-01-10,10.6,12.9,8.3,10.5,33.5,4.45
Sacramento,CA,2023-01-11,9.8,11.2,7.8,16.1,24.8,1.25
Sacramento,CA,2023-01-12,12.9,17.1,10.1,0.0,20.5,8.07
Sacramento,CA,2023-01-13,12.6,14.6,10.9,28.2,31.6,2.43
Sacramento,CA,2023-01-14,11.4,13.4,8.9,42.4,41.3,3.01
Sacramento,CA,2023-01-15,8.5,10.6,6.8,8.7,22.7,3.02
Sacramento,CA,2023-01-16,8.6,11.5,6.4,12.3,24.3,4.12
Sacramento,CA,2023-01-17,6.3,11.5,3.1,0.0,9.7,8.02
Sacramento,CA,2023-01-18,6.5,11.8,1.2,4.8,19.9,8.42
Sacramento,CA,2023-01-19,7.3,11.5,4.0,6.4,22.1,8.1
Sacramento,CA,2023-01-20,6.7,12.3,2.7,0.0,19.3,11.44
Sacramento,CA,2023-01-21,5.0,11.5,-0.4,0.0,9.4,11.2
Sacramento,CA,2023-01-22,6.6,12.5,1.3,0.0,29.2,11.51
Sacramento,CA,2023-01-23,9.1,14.5,3.5,0.0,28.4,11.78
Sacramento,CA,2023-01-24,6.5,13.9,0.5,0.0,10.2,11.68
Sacramento,CA,2023-01-25,8.8,17.9,0.4,0.0,22.3,11.79
Sacramento,CA,2023-01-26,9.2,15.6,3.8,0.0,13.1,12.0
Sacramento,CA,2023-01-27,8.0,14.8,2.6,0.0,9.5,11.69
Sacramento,CA,2023-01-28,7.2,14.0,3.0,0.0,9.6,11.65
Sacramento,CA,2023-01-29,6.7,9.7,4.6,0.6,19.6,6.16
Sacramento,CA,2023-01-30,6.0,11.7,1.6,0.0,22.9,12.87
Sacramento,CA,2023-01-31,5.5,12.1,0.6,0.0,21.2,12.82
Sacramento,CA,2023-02-01,5.2,12.5,-0.4,0.0,9.4,11.49
Sacramento,CA,2023-02-02,5.6,12.5,0.3,0.0,10.4,9.56
Sacramento,CA,2023-02-03,8.6,12.7,4.5,8.0,13.4,2.98
Sacramento,CA,2023-02-04,8.7,13.5,3.8,13.9,27.9,6.36
Sacramento,CA,2023-02-05,9.4,13.4,4.4,0.5,22.1,10.04
Sacramento,CA,2023-02-06,8.2,15.2,3.4,0.0,20.7,13.47
Sacramento,CA,2023-02-07,6.9,13.7,1.8,0.0,10.5,10.27
Sacramento,CA,2023-02-08,7.8,15.5,1.8,0.0,9.0,12.6
Sacramento,CA,2023-02-09,8.2,16.5,2.2,0.0,10.2,12.98
Sacramento,CA,2023-02-10,8.5,16.0,2.7,0.0,17.1,12.64
Sacramento,CA,2023-02-11,7.8,13.3,4.2,0.8,17.7,12.7
Sacramento,CA,2023-02-12,10.4,19.6,2.0,0.0,19.9,14.64
Sacramento,CA,2023-02-13,10.3,17.2,2.3,0.0,24.0,14.72
Sacramento,CA,2023-02-14,7.9,11.3,4.7,0.0,23.6,12.65
Sacramento,CA,2023-02-15,7.3,13.7,3.0,0.0,18.3,15.57
Sacramento,CA,2023-02-16,6.4,12.9,-0.1,0.0,11.2,11.82
Sacramento,CA,2023-02-17,7.9,16.0,1.4,0.0,12.0,15.65
Sacramento,CA,2023-02-18,6.6,15.2,-0.9,0.0,10.9,15.11
Sacramento,CA,2023-02-19,7.5,15.6,0.9,0.0,10.8,15.12
Sacramento,CA,2023-02-20,9.7,18.5,2.4,0.0,9.4,15.19
Sacramento,CA,2023-02-21,9.9,17.0,6.3,0.0,31.7,13.99
Sacramento,CA,2023-02-22,5.4,11.0,0.3,0.8,17.1,15.28
Sacramento,CA,2023-02-23,4.5,8.6,1.0,5.5,30.6,11.2
Sacramento,CA,2023-02-24,5.2,9.3,3.5,21.3,37.9,6.13
Sacramento,CA,2023-02-25,5.8,8.4,4.2,4.9,13.0,6.09
Sacramento,CA,2023-02-26,6.8,8.1,5.6,10.9,22.8,2.26
Sacramento,CA,2023-02-27,5.4,8.9,3.3,11.1,30.8,5.84
Sacramento,CA,2023-02-28,5.7,8.7,2.6,14.5,24.6,2.06
Sacramento,CA,2023-03-01,6.0,12.0,0.4,0.0,28.9,17.98
Sacramento,CA,2023-03-02,6.6,13.5,0.3,0.0,20.2,17.48
Sacramento,CA,2023-03-03,8.1,14.9,1.4,0.0,13.7,17.26
Sacramento,CA,2023-03-04,7.9,11.1,5.1,3.4,30.9,9.78
Sacramento,CA,2023-03-05,7.0,11.3,2.6,7.9,25.1,16.24
Sacramento,CA,2023-03-06,5.7,11.1,2.1,3.3,13.9,14.26
Sacramento,CA,2023-03-07,6.8,11.8,2.7,6.9,14.8,15.92
Sacramento,CA,2023-03-08,7.8,12.8,3.9,5.4,16.7,17.09
Sacramento,CA,2023-03-09,7.1,10.5,2.6,21.3,37.4,3.7
Sacramento,CA,2023-03-10,12.1,15.9,7.8,7.9,38.8,14.66
Sacramento,CA,2023-03-11,10.3,13.8,6.8,5.1,11.0,8.22
Sacramento,CA,2023-03-12,12.7,16.7,10.9,17.6,21.7,7.37
Sacramento,CA,2023-03-13,13.8,18.0,11.0,9.1,19.3,12.74
Sacramento,CA,2023-03-14,12.7,15.9,7.7,23.6,42.5,3.73
Sacramento,CA,2023-03-15,9.6,17.1,3.7,0.0,14.5,18.24
Sacramento,CA,2023-03-16,9.7,17.3,3.5,0.0,9.7,20.37
Sacramento,CA,2023-03-17,11.4,18.9,3.8,0.0,13.5,19.65
Sacramento,CA,2023-03-18,12.2,19.2,4.5,0.0,11.6,15.39
Sacramento,CA,2023-03-19,12.2,14.0,10.7,18.8,23.1,3.94
Sacramento,CA,2023-03-20,10.9,15.0,7.3,0.0,17.0,19.11
Sacramento,CA,2023-03-21,9.0,11.8,6.6,16.5,31.1,4.56
Sacramento,CA,2023-03-22,9.9,13.6,8.1,6.7,25.1,8.67
Sacramento,CA,2023-03-23,10.7,16.0,7.5,5.0,14.8,17.73
Sacramento,CA,2023-03-24,9.2,14.2,3.3,0.0,13.8,21.61
Sacramento,CA,2023-03-25,8.9,14.7,4.7,0.0,20.9,22.56
Sacramento,CA,2023-03-26,8.0,14.0,1.8,0.0,17.5,22.8
Sacramento,CA,2023-03-27,8.2,16.5,-0.8,0.0,13.4,21.12
Sacramento,CA,2023-03-28,8.1,9.6,4.7,16.4,29.3,2.8
Sacramento,CA,2023-03-29,7.1,10.3,4.5,10.7,23.2,6.86
Sacramento,CA,2023-03-30,9.4,14.9,4.1,0.0,12.6,18.83
Sacramento,CA,2023-03-31,9.5,15.0,5.1,0.0,11.6,17.72
Sacramento,CA,2023-04-01,10.3,18.1,3.3,0.0,13.8,20.49
Sacramento,CA,2023-04-02,11.7,16.1,7.7,0.1,20.4,18.63
Sacramento,CA,2023-04-03,8.2,13.6,3.2,0.6,24.3,24.23
Sacramento,CA,2023-04-04,7.8,14.2,1.4,0.0,14.3,24.23
Sacramento,CA,2023-04-05,8.7,16.2,2.0,0.0,9.4,23.16
Sacramento,CA,2023-04-06,11.1,18.0,4.5,0.3,11.1,20.54
Sacramento,CA,2023-04-07,11.6,14.1,9.8,9.1,11.5,5.77
Sacramento,CA,2023-04-08,12.9,19.2,7.3,0.0,8.8,18.59
Sacramento,CA,2023-04-09,14.4,23.1,6.1,0.0,10.3,23.81
Sacramento,CA,2023-04-10,16.4,25.2,8.8,0.0,18.4,23.97
Sacramento,CA,2023-04-11,15.7,22.6,10.4,0.0,17.8,20.55
Sacramento,CA,2023-04-12,11.6,18.4,6.0,0.1,15.1,18.5
Sacramento,CA,2023-04-13,12.6,18.9,7.8,0.0,23.4,25.76
Sacramento,CA,2023-04-14,12.4,19.7,6.3,0.0,10.3,25.4
Sacramento,CA,2023-04-15,13.1,20.6,6.9,0.0,13.2,25.25
Sacramento,CA,2023-04-16,12.8,20.0,7.1,0.0,13.1,25.65
Sacramento,CA,2023-04-17,11.7,16.9,7.8,0.0,19.6,17.28
Sacramento,CA,2023-04-18,11.0,16.6,5.5,0.7,17.4,22.96
Sacramento,CA,2023-04-19,10.7,17.4,4.3,0.0,11.7,26.05
Sacramento,CA,2023-04-20,13.5,21.9,5.4,0.0,13.4,25.73
Sacramento,CA,2023-04-21,17.9,27.7,10.2,0.0,19.1,24.35
Sacramento,CA,2023-04-22,20.1,28.6,13.5,0.0,15.6,25.26
Sacramento,CA,2023-04-23,18.6,27.2,11.8,0.0,18.6,25.69
Sacramento,CA,2023-04-24,18.1,26.7,10.6,0.0,13.2,26.35
Sacramento,CA,2023-04-25,19.1,29.6,9.8,0.0,19.5,26.81
Sacramento,CA,2023-04-26,19.8,29.9,10.5,0.0,8.7,27.01
Sacramento,CA,2023-04-27,22.1,32.1,12.5,0.0,9.1,26.97
Sacramento,CA,2023-04-28,22.2,32.0,14.0,0.0,11.1,26.75
Sacramento,CA,2023-04-29,20.6,30.9,12.6,0.0,14.3,26.38
Sacramento,CA,2023-04-30,16.7,25.2,11.0,0.0,23.5,27.16
Sacramento,CA,2023-05-01,12.8,16.7,9.6,0.0,19.1,12.65
Sacramento,CA,2023-05-02,12.2,17.9,8.7,2.1,19.4,18.83
Sacramento,CA,2023-05-03,12.9,18.1,6.9,0.1,13.4,17.58
Sacramento,CA,2023-05-04,12.5,16.2,10.1,8.7,9.2,8.63
Sacramento,CA,2023-05-05,13.1,18.5,8.8,2.3,18.6,18.31
Sacramento,CA,2023-05-06,13.1,18.1,10.3,17.6,16.9,14.81
Sacramento,CA,2023-05-07,14.0,19.8,8.5,0.0,15.3,23.44
Sacramento,CA,2023-05-08,13.6,19.5,8.4,0.9,20.7,20.45
Sacramento,CA,2023-05-09,15.2,22.8,7.8,0.0,15.3,26.33
Sacramento,CA,2023-05-10,15.0,21.4,9.5,0.0,17.6,27.52
Sacramento,CA,2023-05-11,16.3,25.2,8.5,0.0,15.4,27.83
Sacramento,CA,2023-05-12,19.6,29.9,10.7,0.0,13.6,28.06
Sacramento,CA,2023-05-13,22.9,34.1,12.9,0.0,13.6,28.58
Sacramento,CA,2023-05-14,22.9,32.3,15.6,0.0,18.9,27.56
Sacramento,CA,2023-05-15,21.8,31.2,13.5,0.0,14.9,28.36
Sacramento,CA,2023-05-16,23.7,35.8,13.0,0.0,11.5,28.83
Sacramento,CA,2023-05-17,23.4,34.2,14.1,0.0,16.1,28.82
Sacramento,CA,2023-05-18,21.1,32.3,12.3,0.0,15.9,28.81
Sacramento,CA,2023-05-19,21.2,31.3,13.4,0.0,16.4,28.97
Sacramento,CA,2023-05-20,19.1,27.7,12.6,0.0,16.6,28.33
Sacramento,CA,2023-05-21,20.7,32.2,11.8,0.0,13.2,27.89
Sacramento,CA,2023-05-22,22.6,33.8,12.9,0.0,16.9,28.95
Sacramento,CA,2023-05-23,19.4,27.8,13.8,0.0,18.3,28.95
Sacramento,CA,2023-05-24,17.8,26.0,11.6,0.0,16.6,28.95
Sacramento,CA,2023-05-25,17.6,26.0,11.3,0.0,18.4,28.6
Sacramento,CA,2023-05-26,17.8,25.4,12.6,0.5,16.3,26.82
Sacramento,CA,2023-05-27,18.0,26.5,11.6,0.0,16.7,27.4
Sacramento,CA,2023-05-28,17.8,25.4,12.4,0.0,15.7,23.29
Sacramento,CA,2023-05-29,18.1,25.8,11.7,0.0,20.7,28.48
Sacramento,CA,2023-05-30,18.2,25.3,12.0,0.0,19.2,28.12
Sacramento,CA,2023-05-31,18.1,26.3,12.3,0.0,15.0,26.65
Sacramento,CA,2023-06-01,19.1,28.3,11.4,0.0,14.5,29.38
Sacramento,CA,2023-06-02,21.0,31.6,11.7,0.0,16.9,29.52
Sacramento,CA,2023-06-03,23.1,33.8,13.6,0.0,12.7,29.6
Sacramento,CA,2023-06-04,24.7,35.1,15.5,0.0,16.3,29.31
Sacramento,CA,2023-06-05,21.6,31.1,15.8,0.0,25.0,26.51
Sacramento,CA,2023-06-06,19.3,26.7,13.9,0.2,20.2,23.72
Sacramento,CA,2023-06-07,19.2,24.9,13.6,0.0,17.0,19.95
Sacramento,CA,2023-06-08,21.0,28.8,14.3,0.0,14.8,27.6
Sacramento,CA,2023-06-09,19.7,27.5,13.4,0.0,18.0,28.52
Sacramento,CA,2023-06-10,19.1,28.1,12.1,0.0,15.3,24.37
Sacramento,CA,2023-06-11,19.9,28.5,13.0,0.0,18.2,26.52
Sacramento,CA,2023-06-12,19.6,26.7,13.6,0.6,18.1,25.72
Sacramento,CA,2023-06-13,20.7,29.3,14.0,0.0,17.4,27.99
Sacramento,CA,2023-06-14,21.7,31.2,14.4,0.0,16.4,27.16
Sacramento,CA,2023-06-15,22.3,34.1,14.4,0.0,21.1,28.83
Sacramento,CA,2023-06-16,22.6,33.3,13.8,0.0,20.7,29.76
Sacramento,CA,2023-06-17,21.6,31.4,13.8,0.0,19.9,28.94
Sacramento,CA,2023-06-18,21.9,30.0,16.0,0.0,22.6,29.24
Sacramento,CA,2023-06-19,18.5,27.1,12.0,0.0,18.4,29.32
Sacramento,CA,2023-06-20,19.3,26.9,11.3,0.0,15.8,30.52
Sacramento,CA,2023-06-21,21.0,30.9,11.5,0.0,18.1,30.52
Sacramento,CA,2023-06-22,18.8,27.5,12.4,0.0,20.5,26.9
Sacramento,CA,2023-06-23,19.2,26.9,12.7,0.0,15.3,28.61
Sacramento,CA,2023-06-24,19.8,28.6,12.6,0.0,18.6,28.91
Sacramento,CA,2023-06-25,19.0,28.1,12.4,0.0,17.8,28.77
Sacramento,CA,2023-06-26,19.8,30.1,11.8,0.0,16.6,29.15
Sacramento,CA,2023-06-27,20.9,31.2,12.5,0.0,17.7,29.18
Sacramento,CA,2023-06-28,21.6,32.6,13.2,0.0,17.9,29.34
Sacramento,CA,2023-06-29,25.8,39.7,14.2,0.0,15.8,29.56
Sacramento,CA,2023-06-30,28.9,40.3,18.0,0.0,11.6,29.47
Sacramento,CA,2023-07-01,31.4,43.2,19.8,0.0,13.8,29.63
Sacramento,CA,2023-07-02,32.9,43.7,21.4,0.0,13.9,29.61
Sacramento,CA,2023-07-03,26.5,36.0,18.5,0.0,21.3,29.61
Sacramento,CA,2023-07-04,22.8,34.4,14.4,0.0,16.4,29.61
Sacramento,CA,2023-07-05,21.9,32.4,14.2,0.0,17.3,29.4
Sacramento,CA,2023-07-06,21.1,31.8,13.6,0.0,17.3,29.87
Sacramento,CA,2023-07-07,20.2,30.8,13.2,0.0,18.2,28.98
Sacramento,CA,2023-07-08,20.3,30.5,12.9,0.0,18.4,29.67
Sacramento,CA,2023-07-09,18.9,28.2,12.3,0.0,17.8,29.46
Sacramento,CA,2023-07-10,22.1,33.6,11.9,0.0,15.9,29.97
Sacramento,CA,2023-07-11,26.1,37.2,15.4,0.0,12.8,30.03
Sacramento,CA,2023-07-12,25.3,35.8,15.6,0.0,13.9,29.94
Sacramento,CA,2023-07-13,26.2,37.9,15.8,0.0,14.4,29.31
Sacramento,CA,2023-07-14,28.4,40.9,16.9,0.0,15.6,29.49
Sacramento,CA,2023-07-15,29.9,42.2,18.2,0.0,11.1,29.4
Sacramento,CA,2023-07-16,31.7,44.1,21.0,0.0,17.2,26.91
Sacramento,CA,2023-07-17,29.4,40.4,20.8,0.0,18.5,27.79
Sacramento,CA,2023-07-18,25.2,35.2,17.3,0.0,18.8,29.16
Sacramento,CA,2023-07-19,24.6,36.9,14.5,0.0,13.7,29.57
Sacramento,CA,2023-07-20,26.9,40.3,14.3,0.0,13.4,29.65
Sacramento,CA,2023-07-21,30.4,43.2,17.9,0.0,14.9,29.3
Sacramento,CA,2023-07-22,31.6,43.8,19.7,0.0,12.5,28.3
Sacramento,CA,2023-07-23,29.3,40.7,20.4,0.0,18.5,27.49
Sacramento,CA,2023-07-24,24.9,36.3,16.2,0.0,18.0,28.33
Sacramento,CA,2023-07-25,27.0,38.3,16.3,0.0,13.5,28.85
Sacramento,CA,2023-07-26,25.9,35.8,17.8,0.0,17.7,28.57
Sacramento,CA,2023-07-27,23.5,34.4,16.1,0.0,17.0,28.54
Sacramento,CA,2023-07-28,24.7,36.3,15.2,0.0,14.5,28.54
Sacramento,CA,2023-07-29,25.3,36.4,15.8,0.0,15.4,28.39
Sacramento,CA,2023-07-30,25.9,37.5,15.6,0.0,16.0,28.63
Sacramento,CA,2023-07-31,25.7,37.3,15.8,0.0,14.2,28.09
Sacramento,CA,2023-08-01,23.5,33.6,16.0,0.0,17.9,26.22
Sacramento,CA,2023-08-02,21.7,32.0,14.2,0.0,18.3,27.88
Sacramento,CA,2023-08-03,21.1,30.7,14.1,0.0,17.1,27.95
Sacramento,CA,2023-08-04,24.0,35.4,14.6,0.0,15.1,27.5
Sacramento,CA,2023-08-05,27.2,39.3,16.8,0.0,18.6,27.51
Sacramento,CA,2023-08-06,30.4,41.9,19.1,0.0,16.6,27.84
Sacramento,CA,2023-08-07,29.6,40.6,20.0,0.0,19.7,27.5
Sacramento,CA,2023-08-08,22.8,30.7,16.0,0.0,18.3,27.34
Sacramento,CA,2023-08-09,23.1,32.5,15.4,0.0,15.0,27.11
Sacramento,CA,2023-08-10,23.5,34.7,15.1,0.0,16.9,27.12
Sacramento,CA,2023-08-11,23.3,33.4,15.1,0.0,13.4,26.21
Sacramento,CA,2023-08-12,25.9,36.8,16.6,0.0,14.5,26.2
Sacramento,CA,2023-08-13,27.9,38.2,19.1,0.0,15.8,25.1
Sacramento,CA,2023-08-14,29.8,38.9,21.6,0.0,10.1,21.96
Sacramento,CA,2023-08-15,31.4,42.6,21.7,0.0,13.5,25.32
Sacramento,CA,2023-08-16,30.4,42.8,20.0,0.0,18.1,25.8
Sacramento,CA,2023-08-17,29.6,40.6,21.8,0.0,19.2,25.66
Sacramento,CA,2023-08-18,24.6,34.4,17.7,0.0,15.7,25.15
Sacramento,CA,2023-08-19,25.4,36.6,17.3,0.0,16.9,25.55
Sacramento,CA,2023-08-20,26.8,34.9,19.6,0.2,19.1,15.72
